art_id;type;year;title;pages_start;pages_end;booktitle;journal_series;journal_editor;journal_volume;journal_isbn;url
phd/de/Pardella2011;Phd;2011;Efficient Polynomial-Time Algorithms for Special Graph Partitioning Problems.;1;188;;;;;;http://www.dr.hut-verlag.de/978-3-8439-0020-1.html
phd/de/Lellmann2011;Phd;2011;Nonsmooth convex variational approaches to image analysis.;1;182;;;;;;
phd/de/Hoyer2011;Phd;2011;Resource management in virtualized data centers regarding performance and energy aspects.;;;;;;;;http://oops.uni-oldenburg.de/volltexte/2011/1200/
phd/de/Wang2011;Phd;2011;Intrinsic and extrinsic approaches to recognizing textual entailment.;1;219;;;;;;
phd/de/Uhrig2011;Phd;2011;Korrespondenzberechnung auf Klassendiagrammen.;;;;;;;;http://opus.ub.uni-bayreuth.de/volltexte/2011/905/
phd/de/Pondorf2011;Phd;2011;Freestyle markup language: Spezifikation einer polyhierarchischen Auszeichnungssprache.;1;224;;;;;;
phd/de/Sandt2011;Phd;2011;Entwicklung eines wissensbasierten Systems zur Beurteilung von Sternpunkterdung.;1;157;;;;;;
phd/de/Heer2011;Phd;2011;Controlling Development Processes.;1;448;;;;;;
phd/de/Ploss2011;Phd;2011;Efficient dynamic communication for real-time online interactive applications in heterogeneous environments.;1;213;;;;;;
phd/de/Mauser2011;Phd;2011;Synthese von Petrinetzen aus halbgeordneten Abl?ufen.;;;;;;;;http://deposit.fernuni-hagen.de/2768/
phd/de/Muller2011b;Phd;2011;Modellierung und Bewertung eingebetteter Hardware/Software-Systeme unter Ber?cksichtigung von Echtzeitbetriebssystemen.;1;201;;;;;;http://www.dr.hut-verlag.de/978-3-86853-944-8.html
phd/de/Bohmann2011;Phd;2011;Fraktalsegment-Kompression.;1;175;;;;;;
phd/de/Bihler2011;Phd;2011;The Semantic Shadow: Combining User Interaction with Context Information for Semantic Web-Site Annotation.;1;118;;;;;;http://hss.ulb.uni-bonn.de/2011/2576/2576.htm
phd/de/Monemizadeh2011;Phd;2011;Non-uniform Sampling in Clustering and Streaming.;;;;;;;;http://hdl.handle.net/2003/27657
phd/de/Scherl2011;Phd;2011;Evaluation of state-of-the-art hardware architectures for fast cone-beam CT reconstructions.;1;138;;;;;;
phd/de/Elkawkagy2011;Phd;2011;Hierarchical landmarks - a means to reduce search effort in hybrid planning.;;;;;;;;http://vts.uni-ulm.de/docs/2011/7714/vts_7714_11088.pdf
phd/de/Schmidt2011d;Phd;2011;Temporale Fuzzy-Logik: eine Vereinigung der Temporal-Logik und Fuzzy-Logik anhand von vorausschauenden Wartungs- und ?berwachungssystemen.;;;;;;;;http://opus.ub.uni-bayreuth.de/volltexte/2011/865/
phd/de/Kupke2011;Phd;2011;Robust distributed software transactions for Haskell.;;;;;;;;http://eldiss.uni-kiel.de/macau/receive/dissertation_diss_00006478
phd/de/Anhalt2011;Phd;2011;Bezahlsysteme f?r mobile Software-Agenten: eine an der doppischen Rechnungstheorie orientierte Gestaltungsempfehlung.;1;261;;;;;;
phd/de/Laubner2011;Phd;2011;The structure of graphs and new logics for the characterization of Polynomial Time.;1;156;;;;;;http://edoc.hu-berlin.de/dissertationen/laubner-bastian-2011-02-23/PDF/laubner.pdf
phd/de/Szymczak2011;Phd;2011;Adaptive und Mutual-Information-basierte Verfahren f?r eQTL-Studien.;;;;;;;;http://www.students.informatik.uni-luebeck.de/zhb/ediss931.pdf
phd/de/Reuther2011;Phd;2011;Ein serviceorientierter Ansatz zur Abstraktion von Kommunikationsprotokollen im Internet.;1;288;;;;;;http://www.dr.hut-verlag.de/978-3-86853-925-7.html
phd/de/Stellwag2011;Phd;2011;Design Patterns of Parallel Control Systems.;;;;;;;;http://www.opus.ub.uni-erlangen.de/opus/volltexte/2011/2817/
phd/de/Ciesinski2011;Phd;2011;High-level modelling and efficient analysis of randomized protocols.;1;155;;;;;;
phd/de/Sinsel2011;Phd;2011;Organic Computing als Konzept zur Steuerung interagierender Prozesse in verteilten Systemen.;1;291;;;;;;
phd/de/Kunegis2011;Phd;2011;On the Spectral Evolution of Large Networks.;;;;;;;;http://kola.opus.hbz-nrw.de/volltexte/2011/722/pdf/thesis.pdf
phd/de/Staehle2011;Phd;2011;Modeling and Optimization Methods for Wireless Sensor and Mesh Networks.;1;237;;;;;;http://opus.bibliothek.uni-wuerzburg.de/volltexte/2011/6488/
phd/de/Engel2011a;Phd;2011;Shape-centered representations: from features to applications.;1;173;;;;;;
phd/de/Schnelte2011;Phd;2011;Automatische Testfallgenerierung aus kontrolliert nat?rlichsprachlichen Anforderungsspezifikationen f?r reaktive Echtzeitsysteme.;1;0;;;;;;http://ubdok.uni- paderborn.de/servlets/DerivateServlet/Derivate-12909/DissSchnelteFinal.pdf
phd/de/Bolles2011;Phd;2011;Ein datenstrombasiertes Framework zur Objektverfolgung am Beispiel von Fahererassistenzsystemen.;1;181;;;;;;
phd/de/Vrhovnik2011;Phd;2011;Optimierung datenintensiver Workflows: Konzepte und Realisierung eines heuristischen, regelbasierten Optimierers.;;;;;;;;http://elib.uni-stuttgart.de/opus/volltexte/2011/6570/
phd/de/Wachter2011;Phd;2011;Refined probabilistic abstraction.;1;196;;;;;;
phd/de/Wojciechowski2011;Phd;2011;Kontextmodellierung f?r das ambient assisted living.;;;;;;;;http://hdl.handle.net/2003/27759
phd/de/Jasper2011;Phd;2011;SEM-based motion control for automated robotic nanohandling.;1;160;;;;;;http://www.dr.hut-verlag.de/978-3-86853-986-8.html
phd/de/Hermann2011;Phd;2011;Analysis and Optimization of Visual Enterprise Models: Based on Graph and Model Transformation.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3008/
phd/de/Kensche2011;Phd;2011;Generic modeling and mapping languages for model management.;1;228;;;;;;http://darwin.bth.rwth-aachen.de/opus3/volltexte/2011/3503
phd/de/Herold2011;Phd;2011;Ein Beitrag zur Realisierung von Systemarchitekturen f?r Head-Mounted Displays auf Basis bidirektionaler OLED-Mikrodisplays.;1;244;;;;;;
phd/de/Wahle2011;Phd;2011;A Generic Framework for Heterogeneous Resource Federation.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3333/
phd/de/Krause2011a;Phd;2011;Automatisierte Erstellung und Verfeinerung virtueller Prototypen f?r den Entwurf verteilter eingebetteter Systeme.;1;208;;;;;;http://www.dr.hut-verlag.de/978-3-86853-887-8.html
phd/de/Hohne2011;Phd;2011;Die Bedeutung von IT-Funktionalit?ten f?r den Erfolg virtueller Communities.;1;202;;;;;;
phd/de/Prothmann2011;Phd;2011;Organic traffic control.;1;279;;;;;;
phd/de/Sunkle2011;Phd;2011;First-class features.;;;;;;;;http://edoc.bibliothek.uni-halle.de/servlets/DocumentServlet?id=10700
phd/de/Husemann2011;Phd;2011;Bioinformatic approaches for genome finishing.;;;;;;;;http://pub.uni-bielefeld.de/publication/2324501
phd/de/Hanselmann2011;Phd;2011;On the principle of heterogeneous redundancy based Bayesian approach to integrate static and dynamic fault prediction models.;1;137;;;;;;http://www.dr.hut-verlag.de/978-3-8439-0062-1.html
phd/de/Mikulakova2011;Phd;2011;Wissensbasierte Bauablaufplanung mit fallbasiertem Schlie?en.;1;0;;;;;;
phd/de/Schillinger2011;Phd;2011;Semantic service oriented architectures in research and practice.;1;280;;;;;;
phd/de/Thomas2011;Phd;2011;Middleware for efficient programming of autonomous mobile robots.;1;127;;;;;;http://tuprints.ulb.tu-darmstadt.de/2343/
phd/de/Buss2011;Phd;2011;Resource allocation in large-scale computing infrastructures: towards a scalable market mechanism.;1;189;;;;;;
phd/de/Landsiedel2011;Phd;2011;Mechanisms, models and tools for flexible protocol development and accurate network experimentation.;1;234;;;;;;http://darwin.bth.rwth-aachen.de/opus3/volltexte/2011/3388/
phd/de/Kerstan2011;Phd;2011;Towards full virtualization of embedded real-time systems.;1;201;;;;;;
phd/de/Limmer2011;Phd;2011;Efficient Network Monitoring for Attack Detection.;;;;;;;;http://www.opus.ub.uni-erlangen.de/opus/volltexte/2011/2740/
phd/de/Wurdel2011;Phd;2011;An Integrated Formal Task Specification Method for Smart Environments.;1;226;;;;;;
phd/de/Doneva2011;Phd;2011;Advances in compressed sensing for magnetic resonance imaging.;;;;;;;;http://www.students.informatik.uni-luebeck.de/zhb/ediss945.pdf
phd/de/Kamphans2011;Phd;2011;Models and algorithms for online exploration and search.;1;151;;;;;;
phd/de/Reuter2011;Phd;2011;Modellierung und dynamische Adaption klinischer Pfade auf Basis semantischer Prozessfragmente.;;;;;;;;http://hdl.handle.net/2003/28903
phd/de/Tessmann2011;Phd;2011;Computer aided diagnosis methods for coronary CT angiography.;;;;;;;;http://www.opus.ub.uni-erlangen.de/opus/volltexte/2011/2497/
phd/de/Degener2011;Phd;2011;Surface Deformation Potentials on Meshes for Computer Graphics and Visualization.;;;;;;;;http://hss.ulb.uni-bonn.de/2011/2641/2641.htm
phd/de/Thalheim2011;Phd;2011;Tautomere chemischer Strukturen - Computergest?tzte Abbildung und ihr Einfluss auf Modellvorhersagen.;1;154;;;;;;
phd/de/Islam2011;Phd;2011;Evaluation and Innovation in Opportunistic Networks.;;;;;;;;http://nbn-resolving.de/urn:nbn:de:bsz:352-129675
phd/de/Golas2011;Phd;2011;Analysis and correctness of algebraic graph and model transformations.;1;226;;;;;;
phd/de/Dickscheid2011;Phd;2011;Robust Wide-Baseline Stereo Matching for Sparsely Textured Scenes.;1;99;;;;;;http://hss.ulb.uni-bonn.de/2011/2603/2603.htm
phd/de/Zinsser2011;Phd;2011;Efficient and robust algorithms for sparse 3-D reconstruction from image sequences.;1;253;;;;;;
phd/de/Srinivasan2011;Phd;2011;Learning on Relational Data: Prototype-Based Classification of Attributed Graphs.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3297/
phd/de/Nestler2011;Phd;2011;Pr?sentationsorientierte Komposition von Service-Frontends durch den Endanwender.;1;262;;;;;;
phd/de/Jager2011;Phd;2011;Normalization of magnetic resonance images and its application to the diagnosis of the scoliotic spine.;1;157;;;;;;
phd/de/Stiefel2011;Phd;2011;Eine dezentrale Informations- und Kollaborationsarchitektur f?r die unternehmens?bergreifende Produktentwicklung.;1;400;;;;;;
phd/de/Abel2011a;Phd;2011;Design and Implementation of an object-oriented framework for dynamic partial reconfiguration.;1;236;;;;;;
phd/de/Thiede2011;Phd;2011;Visuelle Informationsdarstellung in Smart Environments.;1;177;;;;;;http://rosdok.uni-rostock.de/metadata/rosdok_disshab_000000000590
phd/de/Stimberg2011;Phd;2011;Computational models of contrast and orientation processing in primary visual cortex.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3230/
phd/de/Reffle2011;Phd;2011;Algorithmen und Methoden zur dokumentenspezifischen Analyse historischer und OCR-erfasster Texte.;1;140;;;;;;http://www.dr.hut-verlag.de/978-3-8439-0106-2.html
phd/de/Loos2011;Phd;2011;Anwendungsspezifische Parallellprozessarchitekturen f?r die Bildvorverarbeitung und -analyse.;1;221;;;;;;
phd/de/Gebhart2011;Phd;2011;Qualit?tsorientierter Entwurf von Anwendungsdiensten.;1;331;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000023125
phd/de/Bader2011;Phd;2011;Multimodale Interaktion in Multi-Display-Umgebungen.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000024437
phd/de/Vuppala2011;Phd;2011;Object localization using stereo vision.;1;99;;;;;;
phd/de/Simsek2011;Phd;2011;Embedded notion of emotion for autonomic decision making in wireless networks.;1;228;;;;;;
phd/de/Koziolek2011;Phd;2011;Automated Improvement of Software Architecture Models for Performance and Other Quality Attributes.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000024955
phd/de/Wasserrab2011;Phd;2011;From formal semantics to verified slicing: a modular framework with applications in language based security.;1;203;;;;;;
phd/de/Waltinger2011;Phd;2011;On social semantics in information retrieval.;;;;;;;;http://pub.uni-bielefeld.de/publication/2302025
phd/de/Boley2011;Phd;2011;The Efficient Discovery of Interesting Closed Pattern Collections.;;;;;;;;http://hss.ulb.uni-bonn.de/2011/2700/2700.htm
phd/de/Rieger2011;Phd;2011;Framework for Building Situation-Aware Ubiquitous Services in Smart Home Environments.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3183/
phd/de/Ceng2011;Phd;2011;A methodology for efficient multiprocessor system-on-chip software development.;1;159;;;;;;http://darwin.bth.rwth-aachen.de/opus3/volltexte/2011/3653/
phd/de/Ronnau2011;Phd;2011;Efficient Change Management of XML Documents.;;;;;;;;http://www.unibw.de/unibib/medienserver/node?id=88983
phd/de/Reichartz2011;Phd;2011;Extraction of semantic relations from text with tree kernel methods.;1;146;;;;;;
phd/de/Wehsack2011;Phd;2011;Der Jugendmedienschutz f?r Video- und Computerspiele in Deutschland, Frankreich und Gro?britannien: Rechtsvergleich und Analyse der Entwicklungsperspektiven unter Ber?cksichtigung der Einsch?tzungen systembeteiligter Akteure und Experten.;1;666;;;;;;
phd/de/Alhwarin2011;Phd;2011;Fast and robust image feature matching methods for computer vision applications.;1;119;;;;;;
phd/de/Matyas2011;Phd;2011;Gemeinschaftliche qualit?tsgesicherte Erhebung und semantische Integration von raumbezogenen Daten.;;;;;;;;http://www.opus-bayern.de/uni-bamberg/volltexte/2011/309/
phd/de/Petter2011;Phd;2011;Interprocedural Polynomial Invariants.;1;127;;;;;;http://www.dr.hut-verlag.de/978-3-86853-810-6.html
phd/de/Bui2011;Phd;2011;Fixed-parameter algorithms for some combinatorial problems in bioinformatics.;;;;;;;;http://www.db-thueringen.de/servlets/DocumentServlet?id=18295
phd/de/Feudjio2011;Phd;2011;A Methodology For Pattern-Oriented Model-Driven Testing of Reactive Software Systems.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3103/
phd/de/Pfeiffer2011;Phd;2011;Understanding multimodal deixis with gaze and gesture in conversational interfaces.;;;;;;;;http://pub.uni-bielefeld.de/publication/2308111
phd/de/Drager2011;Phd;2011;Computational Modeling of Biochemical Networks.;1;254;;;;;;http://www.dr.hut-verlag.de/978-3-86853-850-2.html
phd/de/Toker2011;Phd;2011;User Facilitated Real-Time Inter-Operator Resource Sharing.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3000/
phd/de/Luca2011;Phd;2011;Designing Usable and Secure Authentication Mechanisms for Public Spaces.;1;166;;;;;;http://edoc.ub.uni-muenchen.de/13155/
phd/de/Fakher2011;Phd;2011;System semantischer Metamorphosen: als Mediator f?r die hermeneutische Suche, Exploration und Serendipit?t.;;;;;;;;http://deposit.fernuni-hagen.de/2781/
phd/de/Gladisch2011;Phd;2011;Verification-based software-fault detection.;1;264;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000023056
phd/de/Zacharias2011;Phd;2011;Knowledge Representations for Planning Manipulation Tasks.;1;144;;;;;;http://nbn-resolving.de/urn:nbn:de:bvb:91-diss-20110328-1004822-1-2
phd/de/Weyer2011;Phd;2011;Koh?renzpr?fung von Verhaltensspezifikationen gegen spezifische Eigenschaften des operationellen Kontexts.;1;220;;;;;;http://duepublico.uni-duisburg-essen.de/servlets/DocumentServlet?id=24852
phd/de/Kappes2011;Phd;2011;Inference on highly-connected discrete graphical models with applications to visual object recognition.;1;170;;;;;;http://archiv.ub.uni-heidelberg.de/volltextserver/volltexte/2011/11872/
phd/de/Buburuzan2011;Phd;2011;Optimization of an interface abstraction layer for heterogeneous networks.;1;122;;;;;;
phd/de/Ratiu2011;Phd;2011;Refinement of Classical Proofs for Program Extraction.;1;233;;;;;;http://edoc.ub.uni-muenchen.de/13505/
phd/de/Chabarek2011;Phd;2011;Interaktive Vervollst?ndigung von Szenariospezifikationen.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3142/
phd/de/Eichinger2011;Phd;2011;Data-mining techniques for call-graph-based software-defect localisation.;;;;;;;;http://digbib.ubka.uni-karlsruhe.de/volltexte/1000023361
phd/de/Barnickel2011;Phd;2011;Semantic Mediation between Loosely Coupled Information Models in Service-Oriented Architectures.;;;;;;;;http://opus.kobv.de/tuberlin/volltexte/2011/3075/
phd/de/Vaya2011;Phd;2011;Design and analysis of a generic VLIW processor for multimedia applications.;1;177;;;;;;
phd/de/Herde2011;Phd;2011;Efficient solving of large arithmetic constraint systems with complex Boolean structure: proof engines for the analysis of hybrid discrete-continuous systems.;1;163;;;;;;
phd/de/Maier2011;Phd;2011;Scalable computer network emulation using node virtualization and resource monitoring.;;;;;;;;http://elib.uni-stuttgart.de/opus/volltexte/2011/6274/
phd/de/Schmidt2011e;Phd;2011;Ground Station Networks for Efficient Operation of Distributed Small Satellite Systems.;;;;;;;;http://opus.bibliothek.uni-wuerzburg.de/volltexte/2011/6499/
phd/de/Rifai2011;Phd;2011;Service selection and transactional management for web service composition.;;;;;;;;http://edok01.tib.uni-hannover.de/edoks/e01dh11/656904089.pdf
phd/de/Schiffel2011;Phd;2011;Hardware error detection using AN-Codes.;1;246;;;;;;
phd/de/Decker2011;Phd;2011;Modellierung ortsabh?ngiger Zugriffskontrolle f?r mobile Gesch?ftsprozesse.;1;374;;;;;;
phd/de/Tanatmis2011;Phd;2011;Mathematical Programming Approaches for Decoding of Binary Linear Codes.;1;221;;;;;;https://kluedo.ub.uni-kl.de/frontdoor/index/index/docId/2350
phd/de/Iskan2011;Phd;2011;E-coaching in transnationalen Arbeitsgruppen: Wirkfaktoren und didaktisch-methodische Gestaltungsans?tze - dargestellt am Beispiel einer deutsch-t?rkischen und deutsch-franz?sischen Arbeitsgruppe bei einem integrierten Logistikdienstleister.;1;463;;;;;;
phd/de/Sellent2011;Phd;2011;Dense correspondence field estimation from multiple images.;1;170;;;;;;
phd/de/Karow2011;Phd;2011;Business process documentation in creative work systems: a design science study in television production.;;;;;;;;http://miami.uni-muenster.de/resolver/urn:nbn:de:hbz:6-05409468411
phd/de/Kuntz2011;Phd;2011;Dienstbasierte Kommunikation ?ber unzuverl?ssige drahtlose Verbindungen f?r selbstorganisierende Sensor-Aktor-Netze.;1;296;;;;;;
phd/de/Tagiew2011;Phd;2011;Strategische Interaktion realer Agenten: ganzheitliche Konzeptualisierung und Softwarekomponenten einer interdisziplin?ren Forschungsinfrastruktur.;1;185;;;;;;http://nbn-resolving.de/urn:nbn:de:bsz:105-qucosa-65577
phd/de/Wehking2011;Phd;2011;6D-Stereo-Video f?r Fahrerassistenzsysteme.;1;153;;;;;;
phd/de/Ludwig2011;Phd;2011;Modelling and architecture of a generic framework for integrative environmental simulations.;1;248;;;;;;
phd/de/Unger2011;Phd;2011;Estimation of 3D structure and camera calibration from images under noisy conditions.;1;159;;;;;;
phd/de/Schmidt2011;Phd;2011;Infrastructural Security for Virtualized Grid Computing.;;;;;;;;http://archiv.ub.uni-marburg.de/diss/z2011/0616
phd/de/Seifert2011;Phd;2011;Designing round-trip systems by change propagation and model partitioning.;1;261;;;;;;
phd/de/Voss2011;Phd;2011;Komponentenbasierte Entwicklung von NC-Steuerungssystemen.;1;169;;;;;;
phd/de/Taras2011;Phd;2011;Darstellungs- und Interaktionstechniken zur effizienten Nutzung grafischer Oberfl?chen durch Blinde und Sehbehinderte.;;;;;;;;http://elib.uni-stuttgart.de/opus/volltexte/2011/6330/
